course_id,course_credit,prereqdescription,career,equivalent_course_description,term,session,subject,catalogue,title,location_description,course_name,
9985,3,"Prerequisite: ENGR 213, 233",UGRD,EMAT 311 = ENGR 311,Fall 2025,13W,ENGR,311,Transform Calculus and Partial Differential Equations,Sir George Williams Campus,"The Laplace transform: Laplace transforms and their properties, solution of linear differential equations with constant coefficients. Further theorems and their applications. The Fourier transform: orthogonal functions, expansion of a function in orthogonal functions, the Fourier series, the Fourier integral, the Fourier transform, the convolution theorem. Partial differential equations: physical foundations of partial differential equations, introduction to boundary value problems. Lectures: three hours per week. Tutorial: two hours per week.Prerequisite: ENGR 233. Elements of complex variables.",
9985,3,"Prerequisite: ENGR 213, 233",UGRD,EMAT 311 = ENGR 311,Summer 2024,6H1,ENGR,311,Transform Calculus and Partial Differential Equations,Sir George Williams Campus,"The Laplace transform: Laplace transforms and their properties, solution of linear differential equations with constant coefficients. Further theorems and their applications. The Fourier transform: orthogonal functions, expansion of a function in orthogonal functions, the Fourier series, the Fourier integral, the Fourier transform, the convolution theorem. Partial differential equations: physical foundations of partial differential equations, introduction to boundary value problems. Lectures: three hours per week. Tutorial: two hours per week.Prerequisite: ENGR 233. Elements of complex variables.",
9985,3,"Prerequisite: ENGR 213, 233",UGRD,EMAT 311 = ENGR 311,Summer 2025,6H1,ENGR,311,Transform Calculus and Partial Differential Equations,Sir George Williams Campus,"The Laplace transform: Laplace transforms and their properties, solution of linear differential equations with constant coefficients. Further theorems and their applications. The Fourier transform: orthogonal functions, expansion of a function in orthogonal functions, the Fourier series, the Fourier integral, the Fourier transform, the convolution theorem. Partial differential equations: physical foundations of partial differential equations, introduction to boundary value problems. Lectures: three hours per week. Tutorial: two hours per week.Prerequisite: ENGR 233. Elements of complex variables.",
9985,3,"Prerequisite: ENGR 213, 233",UGRD,EMAT 311 = ENGR 311,Winter 2024,13W,ENGR,311,Transform Calculus and Partial Differential Equations,Sir George Williams Campus,"The Laplace transform: Laplace transforms and their properties, solution of linear differential equations with constant coefficients. Further theorems and their applications. The Fourier transform: orthogonal functions, expansion of a function in orthogonal functions, the Fourier series, the Fourier integral, the Fourier transform, the convolution theorem. Partial differential equations: physical foundations of partial differential equations, introduction to boundary value problems. Lectures: three hours per week. Tutorial: two hours per week.Prerequisite: ENGR 233. Elements of complex variables.",
9985,3,"Prerequisite: ENGR 213, 233",UGRD,EMAT 311 = ENGR 311,Winter 2025,13W,ENGR,311,Transform Calculus and Partial Differential Equations,Sir George Williams Campus,"The Laplace transform: Laplace transforms and their properties, solution of linear differential equations with constant coefficients. Further theorems and their applications. The Fourier transform: orthogonal functions, expansion of a function in orthogonal functions, the Fourier series, the Fourier integral, the Fourier transform, the convolution theorem. Partial differential equations: physical foundations of partial differential equations, introduction to boundary value problems. Lectures: three hours per week. Tutorial: two hours per week.Prerequisite: ENGR 233. Elements of complex variables.",
9985,3,"Prerequisite: ENGR 213, 233",UGRD,EMAT 311 = ENGR 311,Winter 2026,13W,ENGR,311,Transform Calculus and Partial Differential Equations,Sir George Williams Campus,"The Laplace transform: Laplace transforms and their properties, solution of linear differential equations with constant coefficients. Further theorems and their applications. The Fourier transform: orthogonal functions, expansion of a function in orthogonal functions, the Fourier series, the Fourier integral, the Fourier transform, the convolution theorem. Partial differential equations: physical foundations of partial differential equations, introduction to boundary value problems. Lectures: three hours per week. Tutorial: two hours per week.Prerequisite: ENGR 233. Elements of complex variables.",
9999,3,Course Prerequisite: ENGR213; ENGR233; ENGR 251,UGRD,,Fall 2024,13W,ENGR,361,Fluid Mechanics I,Sir George Williams Campus,"Basic concepts and principles of fluid mechanics. Classification of fluid flow. Hydrostatic forces on plane and curved surfaces, buoyancy and stability, fluids in rigid body motion. Mass, momentum, and energy conservation integral equations. Bernoulli equation. Basic concepts of pipe and duct flow. Introduction to Navier-Stokes equations. Similarity and model studies. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233, 251.",
9999,3,Course Prerequisite: ENGR213; ENGR233; ENGR 251,UGRD,,Fall 2025,13W,ENGR,361,Fluid Mechanics I,Sir George Williams Campus,"Basic concepts and principles of fluid mechanics. Classification of fluid flow. Hydrostatic forces on plane and curved surfaces, buoyancy and stability, fluids in rigid body motion. Mass, momentum, and energy conservation integral equations. Bernoulli equation. Basic concepts of pipe and duct flow. Introduction to Navier-Stokes equations. Similarity and model studies. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233, 251.",
9999,3,Course Prerequisite: ENGR213; ENGR233; ENGR 251,UGRD,,Summer 2024,6H1,ENGR,361,Fluid Mechanics I,Sir George Williams Campus,"Basic concepts and principles of fluid mechanics. Classification of fluid flow. Hydrostatic forces on plane and curved surfaces, buoyancy and stability, fluids in rigid body motion. Mass, momentum, and energy conservation integral equations. Bernoulli equation. Basic concepts of pipe and duct flow. Introduction to Navier-Stokes equations. Similarity and model studies. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233, 251.",
9999,3,Course Prerequisite: ENGR213; ENGR233; ENGR 251,UGRD,,Summer 2025,6H1,ENGR,361,Fluid Mechanics I,On Line,"Basic concepts and principles of fluid mechanics. Classification of fluid flow. Hydrostatic forces on plane and curved surfaces, buoyancy and stability, fluids in rigid body motion. Mass, momentum, and energy conservation integral equations. Bernoulli equation. Basic concepts of pipe and duct flow. Introduction to Navier-Stokes equations. Similarity and model studies. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233, 251.",
9999,3,Course Prerequisite: ENGR213; ENGR233; ENGR 251,UGRD,,Winter 2024,13W,ENGR,361,Fluid Mechanics I,On Line,"Basic concepts and principles of fluid mechanics. Classification of fluid flow. Hydrostatic forces on plane and curved surfaces, buoyancy and stability, fluids in rigid body motion. Mass, momentum, and energy conservation integral equations. Bernoulli equation. Basic concepts of pipe and duct flow. Introduction to Navier-Stokes equations. Similarity and model studies. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233, 251.",
9999,3,Course Prerequisite: ENGR213; ENGR233; ENGR 251,UGRD,,Winter 2025,13W,ENGR,361,Fluid Mechanics I,On Line,"Basic concepts and principles of fluid mechanics. Classification of fluid flow. Hydrostatic forces on plane and curved surfaces, buoyancy and stability, fluids in rigid body motion. Mass, momentum, and energy conservation integral equations. Bernoulli equation. Basic concepts of pipe and duct flow. Introduction to Navier-Stokes equations. Similarity and model studies. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233, 251.",
9999,3,Course Prerequisite: ENGR213; ENGR233; ENGR 251,UGRD,,Winter 2026,13W,ENGR,361,Fluid Mechanics I,On Line,"Basic concepts and principles of fluid mechanics. Classification of fluid flow. Hydrostatic forces on plane and curved surfaces, buoyancy and stability, fluids in rigid body motion. Mass, momentum, and energy conservation integral equations. Bernoulli equation. Basic concepts of pipe and duct flow. Introduction to Navier-Stokes equations. Similarity and model studies. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233, 251.",
10005,3,Course Prerequisite:  ENGR213; ENGR233,UGRD,,Fall 2024,13W,ENGR,371,Probability and Statistics in Engineering,Sir George Williams Campus,"Prerequisite/Corequisite:The following courses must be completed previously: ENGR 213, ENGR 233.Description:This course starts out with axioms of probability theory, events, conditional probability and Bayes theorem. Next, random variables are introduced. Here, mathematical expectation, discrete and continuous probability density functions are covered. In statistics sampling distributions, interval estimation and hypothesis testing are introduced. The course includes applications to engineering problems.",
10005,3,Course Prerequisite:  ENGR213; ENGR233,UGRD,,Fall 2025,13W,ENGR,371,Probability and Statistics in Engineering,Sir George Williams Campus,"Prerequisite/Corequisite:The following courses must be completed previously: ENGR 213, ENGR 233.Description:This course starts out with axioms of probability theory, events, conditional probability and Bayes theorem. Next, random variables are introduced. Here, mathematical expectation, discrete and continuous probability density functions are covered. In statistics sampling distributions, interval estimation and hypothesis testing are introduced. The course includes applications to engineering problems.",
10005,3,Course Prerequisite:  ENGR213; ENGR233,UGRD,,Summer 2024,6H1,ENGR,371,Probability and Statistics in Engineering,Sir George Williams Campus,"Prerequisite/Corequisite:The following courses must be completed previously: ENGR 213, ENGR 233.Description:This course starts out with axioms of probability theory, events, conditional probability and Bayes theorem. Next, random variables are introduced. Here, mathematical expectation, discrete and continuous probability density functions are covered. In statistics sampling distributions, interval estimation and hypothesis testing are introduced. The course includes applications to engineering problems.",
10005,3,Course Prerequisite:  ENGR213; ENGR233,UGRD,,Summer 2025,6H1,ENGR,371,Probability and Statistics in Engineering,Sir George Williams Campus,"Prerequisite/Corequisite:The following courses must be completed previously: ENGR 213, ENGR 233.Description:This course starts out with axioms of probability theory, events, conditional probability and Bayes theorem. Next, random variables are introduced. Here, mathematical expectation, discrete and continuous probability density functions are covered. In statistics sampling distributions, interval estimation and hypothesis testing are introduced. The course includes applications to engineering problems.",
10005,3,Course Prerequisite:  ENGR213; ENGR233,UGRD,,Winter 2024,13W,ENGR,371,Probability and Statistics in Engineering,Sir George Williams Campus,"Prerequisite/Corequisite:The following courses must be completed previously: ENGR 213, ENGR 233.Description:This course starts out with axioms of probability theory, events, conditional probability and Bayes theorem. Next, random variables are introduced. Here, mathematical expectation, discrete and continuous probability density functions are covered. In statistics sampling distributions, interval estimation and hypothesis testing are introduced. The course includes applications to engineering problems.",
10005,3,Course Prerequisite:  ENGR213; ENGR233,UGRD,,Winter 2025,13W,ENGR,371,Probability and Statistics in Engineering,Sir George Williams Campus,"Prerequisite/Corequisite:The following courses must be completed previously: ENGR 213, ENGR 233.Description:This course starts out with axioms of probability theory, events, conditional probability and Bayes theorem. Next, random variables are introduced. Here, mathematical expectation, discrete and continuous probability density functions are covered. In statistics sampling distributions, interval estimation and hypothesis testing are introduced. The course includes applications to engineering problems.",
10005,3,Course Prerequisite:  ENGR213; ENGR233,UGRD,,Winter 2026,13W,ENGR,371,Probability and Statistics in Engineering,Sir George Williams Campus,"Prerequisite/Corequisite:The following courses must be completed previously: ENGR 213, ENGR 233.Description:This course starts out with axioms of probability theory, events, conditional probability and Bayes theorem. Next, random variables are introduced. Here, mathematical expectation, discrete and continuous probability density functions are covered. In statistics sampling distributions, interval estimation and hypothesis testing are introduced. The course includes applications to engineering problems.",
10009,3,"Course Prerequisite: ENGR213; ENGR 233; You must complete 1 of the following courses COMP248, COEN243, MECH215, MIAE 215, BCEE231",UGRD,EMAT 391 = ENGR 391,Fall 2024,13W,ENGR,391,Numerical Methods in Engineering,On Line,"This course focuses on roots roots of algebraic and transcendental equations; function approximation; numerical differentiation; numerical integration; solution of simultaneous algebraic equations; numerical integration of ordinary differential equations. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233; COMP 248 or COEN 243 or MECH 215 or MIAE 215 or BCEE 231.",
10009,3,"Course Prerequisite: ENGR213; ENGR 233; You must complete 1 of the following courses COMP248, COEN243, MECH215, MIAE 215, BCEE231",UGRD,EMAT 391 = ENGR 391,Fall 2025,13W,ENGR,391,Numerical Methods in Engineering,Sir George Williams Campus,"This course focuses on roots roots of algebraic and transcendental equations; function approximation; numerical differentiation; numerical integration; solution of simultaneous algebraic equations; numerical integration of ordinary differential equations. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233; COMP 248 or COEN 243 or MECH 215 or MIAE 215 or BCEE 231.",
10009,3,"Course Prerequisite: ENGR213; ENGR 233; You must complete 1 of the following courses COMP248, COEN243, MECH215, MIAE 215, BCEE231",UGRD,EMAT 391 = ENGR 391,Summer 2024,6H1,ENGR,391,Numerical Methods in Engineering,On Line,"This course focuses on roots roots of algebraic and transcendental equations; function approximation; numerical differentiation; numerical integration; solution of simultaneous algebraic equations; numerical integration of ordinary differential equations. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233; COMP 248 or COEN 243 or MECH 215 or MIAE 215 or BCEE 231.",
10009,3,"Course Prerequisite: ENGR213; ENGR 233; You must complete 1 of the following courses COMP248, COEN243, MECH215, MIAE 215, BCEE231",UGRD,EMAT 391 = ENGR 391,Summer 2025,6H1,ENGR,391,Numerical Methods in Engineering,On Line,"This course focuses on roots roots of algebraic and transcendental equations; function approximation; numerical differentiation; numerical integration; solution of simultaneous algebraic equations; numerical integration of ordinary differential equations. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233; COMP 248 or COEN 243 or MECH 215 or MIAE 215 or BCEE 231.",
10009,3,"Course Prerequisite: ENGR213; ENGR 233; You must complete 1 of the following courses COMP248, COEN243, MECH215, MIAE 215, BCEE231",UGRD,EMAT 391 = ENGR 391,Winter 2024,13W,ENGR,391,Numerical Methods in Engineering,On Line,"This course focuses on roots roots of algebraic and transcendental equations; function approximation; numerical differentiation; numerical integration; solution of simultaneous algebraic equations; numerical integration of ordinary differential equations. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233; COMP 248 or COEN 243 or MECH 215 or MIAE 215 or BCEE 231.",
10009,3,"Course Prerequisite: ENGR213; ENGR 233; You must complete 1 of the following courses COMP248, COEN243, MECH215, MIAE 215, BCEE231",UGRD,EMAT 391 = ENGR 391,Winter 2025,13W,ENGR,391,Numerical Methods in Engineering,On Line,"This course focuses on roots roots of algebraic and transcendental equations; function approximation; numerical differentiation; numerical integration; solution of simultaneous algebraic equations; numerical integration of ordinary differential equations. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233; COMP 248 or COEN 243 or MECH 215 or MIAE 215 or BCEE 231.",
10009,3,"Course Prerequisite: ENGR213; ENGR 233; You must complete 1 of the following courses COMP248, COEN243, MECH215, MIAE 215, BCEE231",UGRD,EMAT 391 = ENGR 391,Winter 2026,13W,ENGR,391,Numerical Methods in Engineering,On Line,"This course focuses on roots roots of algebraic and transcendental equations; function approximation; numerical differentiation; numerical integration; solution of simultaneous algebraic equations; numerical integration of ordinary differential equations. Lectures: three hours per week. Tutorial: one hour per week.Prerequisite: ENGR 213, 233; COMP 248 or COEN 243 or MECH 215 or MIAE 215 or BCEE 231.",
10010,3,"   Course Prerequisite: ENCS282, ENGR202, ENGR201",UGRD,ENGR 492 = ENGR 392,Fall 2024,13W,ENGR,392,Impact of Technology on Society,Sir George Williams Campus,"Social history of technology and of science including the industrial revolution and modern times. Engineering and scientific creativity, social and environmental problems created by uncontrolled technology, appropriate technology. Lectures: three hours per week.Prerequisite: ENCS 282; ENGR 201, 202.",
10010,3,"   Course Prerequisite: ENCS282, ENGR202, ENGR201",UGRD,ENGR 492 = ENGR 392,Fall 2025,13W,ENGR,392,Impact of Technology on Society,Sir George Williams Campus,"Social history of technology and of science including the industrial revolution and modern times. Engineering and scientific creativity, social and environmental problems created by uncontrolled technology, appropriate technology. Lectures: three hours per week.Prerequisite: ENCS 282; ENGR 201, 202.",
10010,3,"   Course Prerequisite: ENCS282, ENGR202, ENGR201",UGRD,ENGR 492 = ENGR 392,Summer 2024,6H1,ENGR,392,Impact of Technology on Society,Sir George Williams Campus,"Social history of technology and of science including the industrial revolution and modern times. Engineering and scientific creativity, social and environmental problems created by uncontrolled technology, appropriate technology. Lectures: three hours per week.Prerequisite: ENCS 282; ENGR 201, 202.",
10010,3,"   Course Prerequisite: ENCS282, ENGR202, ENGR201",UGRD,ENGR 492 = ENGR 392,Summer 2025,6H1,ENGR,392,Impact of Technology on Society,Sir George Williams Campus,"Social history of technology and of science including the industrial revolution and modern times. Engineering and scientific creativity, social and environmental problems created by uncontrolled technology, appropriate technology. Lectures: three hours per week.Prerequisite: ENCS 282; ENGR 201, 202.",
10010,3,"   Course Prerequisite: ENCS282, ENGR202, ENGR201",UGRD,ENGR 492 = ENGR 392,Winter 2024,13W,ENGR,392,Impact of Technology on Society,Sir George Williams Campus,"Social history of technology and of science including the industrial revolution and modern times. Engineering and scientific creativity, social and environmental problems created by uncontrolled technology, appropriate technology. Lectures: three hours per week.Prerequisite: ENCS 282; ENGR 201, 202.",
10010,3,"   Course Prerequisite: ENCS282, ENGR202, ENGR201",UGRD,ENGR 492 = ENGR 392,Winter 2025,13W,ENGR,392,Impact of Technology on Society,Sir George Williams Campus,"Social history of technology and of science including the industrial revolution and modern times. Engineering and scientific creativity, social and environmental problems created by uncontrolled technology, appropriate technology. Lectures: three hours per week.Prerequisite: ENCS 282; ENGR 201, 202.",
10010,3,"   Course Prerequisite: ENCS282, ENGR202, ENGR201",UGRD,ENGR 492 = ENGR 392,Winter 2026,13W,ENGR,392,Impact of Technology on Society,Sir George Williams Campus,"Social history of technology and of science including the industrial revolution and modern times. Engineering and scientific creativity, social and environmental problems created by uncontrolled technology, appropriate technology. Lectures: three hours per week.Prerequisite: ENCS 282; ENGR 201, 202.",
10015,1,ENCS282; permission of the Department,UGRD,ENGR 410 = ENGR 411,Fall 2024,13W,ENGR,411,Special Technical Report,Sir George Williams Campus,"Students must submit a report on a topic related to the students' discipline and approved by the Department. The report must present a review of a current engineering problem, a proposal for a design project, or a current engineering practice.Prerequisite: ENCS 282; permission of the Department.NOTE: Students who have received credit for ENGR 410 may not take this course for credit.",
10015,1,ENCS282; permission of the Department,UGRD,ENGR 410 = ENGR 411,Fall 2025,13W,ENGR,411,Special Technical Report,Sir George Williams Campus,"Students must submit a report on a topic related to the students' discipline and approved by the Department. The report must present a review of a current engineering problem, a proposal for a design project, or a current engineering practice.Prerequisite: ENCS 282; permission of the Department.NOTE: Students who have received credit for ENGR 410 may not take this course for credit.",
10015,1,ENCS282; permission of the Department,UGRD,ENGR 410 = ENGR 411,Summer 2024,13W,ENGR,411,Special Technical Report,Sir George Williams Campus,"Students must submit a report on a topic related to the students' discipline and approved by the Department. The report must present a review of a current engineering problem, a proposal for a design project, or a current engineering practice.Prerequisite: ENCS 282; permission of the Department.NOTE: Students who have received credit for ENGR 410 may not take this course for credit.",
10015,1,ENCS282; permission of the Department,UGRD,ENGR 410 = ENGR 411,Summer 2025,13W,ENGR,411,Special Technical Report,Sir George Williams Campus,"Students must submit a report on a topic related to the students' discipline and approved by the Department. The report must present a review of a current engineering problem, a proposal for a design project, or a current engineering practice.Prerequisite: ENCS 282; permission of the Department.NOTE: Students who have received credit for ENGR 410 may not take this course for credit.",
10015,1,ENCS282; permission of the Department,UGRD,ENGR 410 = ENGR 411,Winter 2024,13W,ENGR,411,Special Technical Report,Sir George Williams Campus,"Students must submit a report on a topic related to the students' discipline and approved by the Department. The report must present a review of a current engineering problem, a proposal for a design project, or a current engineering practice.Prerequisite: ENCS 282; permission of the Department.NOTE: Students who have received credit for ENGR 410 may not take this course for credit.",
10015,1,ENCS282; permission of the Department,UGRD,ENGR 410 = ENGR 411,Winter 2025,13W,ENGR,411,Special Technical Report,Sir George Williams Campus,"Students must submit a report on a topic related to the students' discipline and approved by the Department. The report must present a review of a current engineering problem, a proposal for a design project, or a current engineering practice.Prerequisite: ENCS 282; permission of the Department.NOTE: Students who have received credit for ENGR 410 may not take this course for credit.",
10015,1,ENCS282; permission of the Department,UGRD,ENGR 410 = ENGR 411,Winter 2026,13W,ENGR,411,Special Technical Report,Sir George Williams Campus,"Students must submit a report on a topic related to the students' discipline and approved by the Department. The report must present a review of a current engineering problem, a proposal for a design project, or a current engineering practice.Prerequisite: ENCS 282; permission of the Department.NOTE: Students who have received credit for ENGR 410 may not take this course for credit.",
10016,3,   Course Prerequisite: ENCS282,UGRD,,Fall 2024,13W,ENGR,412,HONOURS RESEARCH PROJECT,Sir George Williams Campus,Please see UGRD Calendar,
10016,3,   Course Prerequisite: ENCS282,UGRD,,Fall 2025,13W,ENGR,412,HONOURS RESEARCH PROJECT,Sir George Williams Campus,Please see UGRD Calendar,
10016,3,   Course Prerequisite: ENCS282,UGRD,,Summer 2024,13W,ENGR,412,HONOURS RESEARCH PROJECT,Sir George Williams Campus,Please see UGRD Calendar,
10016,3,   Course Prerequisite: ENCS282,UGRD,,Summer 2025,13W,ENGR,412,HONOURS RESEARCH PROJECT,Sir George Williams Campus,Please see UGRD Calendar,
10016,3,   Course Prerequisite: ENCS282,UGRD,,Winter 2024,13W,ENGR,412,HONOURS RESEARCH PROJECT,Sir George Williams Campus,Please see UGRD Calendar,
10016,3,   Course Prerequisite: ENCS282,UGRD,,Winter 2025,13W,ENGR,412,HONOURS RESEARCH PROJECT,Sir George Williams Campus,Please see UGRD Calendar,
10016,3,   Course Prerequisite: ENCS282,UGRD,,Winter 2026,13W,ENGR,412,HONOURS RESEARCH PROJECT,Sir George Williams Campus,Please see UGRD Calendar,
49413,6,Prerequisite: Eligibility to register in one of these courses: AERO 490; BLDG 490; CIVI 490; COEN 490; ELEC 490; INDU 490;MECH 490; SOEN 490 or COMP 490ENGR 490,UGRD,,Fall/Winter 2025-26,26W,ENGR,490,ENGR 490 Multidisciplinary Capstone Design Project (6 credits),Sir George Williams Campus,"ENGR 490 Multidisciplinary Capstone Design Project (6 credits)Prerequisite: Eligibility to register in one of these courses: AERO 490; BLDG 490; CIVI490; COEN 490; ELEC 490; INDU 490; MECH 490; SOEN 490 or COMP 490.Students work on a supervised team project to solve a complex interdisciplinary designproblem. The project is completed by a team of students from at least two differentdepartments in GCS. The project must provide clear goals for each discipline-specific taskand each student must have sufficient exposure to subjects in their program of study.Student eligibility and project topics for this course are subject to approval by the ENGR490 Design Committee, which includes a member from each department in GCS thatoffers undergraduate programs. This committee vets each project to ensure the clarity andscope of the goals and its relevance to the learning outcomes of students from eachdiscipline.The project is carried out over both fall and winter terms. Students are expected to providea preliminary project proposal, a progress and a final report (as a group); take part ingroup discussions in audit sessions during the design phase; and participate in a postersession involving individual oral presentations at the end of the winter term. In addition tothe technical aspects, students are expected to learn how to evaluate their designs forcompliance to regulations, environmental and societal expectations and economic issues.Students learn how to work in a multidisciplinary environment and receive exposure toentrepreneurial skills. Lectures: one hour per week, two terms. Equivalent laboratory time:three hours per week, two terms.NOTE: Students work in groups under direct supervision of a faculty member.",
46664,3,PREREQ ENGR498,UGRD,,Winter 2024,13W,ENGR,498,TOPICS IN ENGINEERING,On Line,Please see UGRD Calendar,
10082,4,PREREQ ENGR 6131,GRAD,,Winter 2024,13W,ENGR,6121,CONTROL OF MULTI-AGENT SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
10082,4,PREREQ ENGR 6131,GRAD,,Winter 2025,13W,ENGR,6121,CONTROL OF MULTI-AGENT SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
10082,4,PREREQ ENGR 6131,GRAD,,Winter 2026,13W,ENGR,6121,CONTROL OF MULTI-AGENT SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
40634,4,   Never Taken/Not Registered: ELEC481,GRAD,,Fall 2024,13W,ENGR,6131,LINEAR SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
40634,4,   Never Taken/Not Registered: ELEC481,GRAD,,Fall 2025,13W,ENGR,6131,LINEAR SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
10085,4,"You must complete 1 of the following rules   Course Prerequisite: ENGR6131, ELEC481",GRAD,,Winter 2025,13W,ENGR,6141,NONLINEAR SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
10085,4,"You must complete 1 of the following rules   Course Prerequisite: ENGR6131, ELEC481",GRAD,,Winter 2026,13W,ENGR,6141,NONLINEAR SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
49853,4,,GRAD,,Fall 2024,13W,ENGR,6151,Continuum Mechanics,Sir George Williams Campus,Please see GRAD Calendar for course information,
49853,4,,GRAD,,Fall 2025,13W,ENGR,6151,Continuum Mechanics,Sir George Williams Campus,Please see GRAD Calendar for course information,
10087,4,This class is reserved for MECH and AERO students,GRAD,,Fall 2024,13W,ENGR,6161,SENSORS AND ACTUATORS,Sir George Williams Campus,Please see GRAD Calendar,
10087,4,This class is reserved for MECH and AERO students,GRAD,,Fall 2025,13W,ENGR,6161,SENSORS AND ACTUATORS,Sir George Williams Campus,Please see GRAD Calendar,
10087,4,This class is reserved for MECH and AERO students,GRAD,,Winter 2024,13W,ENGR,6161,SENSORS AND ACTUATORS,Sir George Williams Campus,Please see GRAD Calendar,
10087,4,This class is reserved for MECH and AERO students,GRAD,,Winter 2025,13W,ENGR,6161,SENSORS AND ACTUATORS,Sir George Williams Campus,Please see GRAD Calendar,
10087,4,This class is reserved for MECH and AERO students,GRAD,,Winter 2026,13W,ENGR,6161,SENSORS AND ACTUATORS,Sir George Williams Campus,Please see GRAD Calendar,
10091,4,,GRAD,,Winter 2025,13W,ENGR,6191,INTRO. TO BIOMED. ENG.,Sir George Williams Campus,Please see GRAD Calendar,
10091,4,,GRAD,,Winter 2026,13W,ENGR,6191,INTRO. TO BIOMED. ENG.,Sir George Williams Campus,Please see GRAD Calendar,
10093,4,This class is reserved for MECH and AERO students,GRAD,,Fall 2024,13W,ENGR,6201,FLUID MECHANICS,Sir George Williams Campus,Please see GRAD Calendar,
10093,4,This class is reserved for MECH and AERO students,GRAD,,Fall 2025,13W,ENGR,6201,FLUID MECHANICS,Sir George Williams Campus,Please see GRAD Calendar,
10093,4,This class is reserved for MECH and AERO students,GRAD,,Summer 2024,6H1,ENGR,6201,FLUID MECHANICS,Sir George Williams Campus,Please see GRAD Calendar,
10093,4,This class is reserved for MECH and AERO students,GRAD,,Summer 2025,6H1,ENGR,6201,FLUID MECHANICS,Sir George Williams Campus,Please see GRAD Calendar,
10093,4,This class is reserved for MECH and AERO students,GRAD,,Winter 2025,13W,ENGR,6201,FLUID MECHANICS,Sir George Williams Campus,Please see GRAD Calendar,
10097,4,,GRAD,,Fall 2024,13W,ENGR,6231,MICROFLUIDIC DEVICES FOR SYNTHETIC BIOLOGY,Sir George Williams Campus,"Topics include introduction to microfluidic components (pumps, valves, automation), programming microfluidics, fabrication techniques, microfluidic paradigms, and applications for chemical and biological analysis; introduction to synthetic biology, biological parts and their properties, network structure and pathway engineering, synthetic networks, manipulating DNA and measuring responses, basic behaviour of genetic circuits, building complex genetic networks; integration of mircofluidics and synthetic biology; economic implications. A project is required.Note: Students who have taken coen 691 (Microfluidic Devices for Synthetic Biology) may not take this course for credit.",
10097,4,,GRAD,,Fall 2025,13W,ENGR,6231,MICROFLUIDIC DEVICES FOR SYNTHETIC BIOLOGY,Sir George Williams Campus,"Topics include introduction to microfluidic components (pumps, valves, automation), programming microfluidics, fabrication techniques, microfluidic paradigms, and applications for chemical and biological analysis; introduction to synthetic biology, biological parts and their properties, network structure and pathway engineering, synthetic networks, manipulating DNA and measuring responses, basic behaviour of genetic circuits, building complex genetic networks; integration of mircofluidics and synthetic biology; economic implications. A project is required.Note: Students who have taken coen 691 (Microfluidic Devices for Synthetic Biology) may not take this course for credit.",
10102,4,   Course Prerequisite: ENGR6201,GRAD,,Fall 2024,13W,ENGR,6251,FINITE DIFF.METHOD/C.F.D.,Sir George Williams Campus,Please see GRAD Calendar,
10102,4,   Course Prerequisite: ENGR6201,GRAD,,Fall 2025,13W,ENGR,6251,FINITE DIFF.METHOD/C.F.D.,Sir George Williams Campus,Please see GRAD Calendar,
10102,4,   Course Prerequisite: ENGR6201,GRAD,,Winter 2024,13W,ENGR,6251,FINITE DIFF.METHOD/C.F.D.,Sir George Williams Campus,Please see GRAD Calendar,
10104,4,   Course Prerequisite: ENGR6201,GRAD,,Winter 2025,13W,ENGR,6261,The Finite Element Method in Computational Fluid Dynamics,Sir George Williams Campus,"Prerequisite: ENGR 6201.Classification of second order partial differential equations, boundary conditions. The finite element method, simple examples, assembly rules, solution of linear systems of equations. Forming the modules of a general FEM computer code. The variational approach, variational principles and stationary functions. Elements and interpolation functions. The weighted residual approach Rayleigh-Ritz, least squares, subdomain and collocation, weak Galerkin formulation. Formulation of flow problems and applications to incompressible, compressible and transonic inviscid and viscous flows are interspersed throughout the course. Project on specific topic or applications.",
